0,2,8,30909.0,35.63,0.68,4.4,0.05
1,3,40,30909.0,35.25,0.93,4.39,0.06
2,4,78,30909.0,35.12,0.93,4.39,0.06
3,5,136,30909.0,34.77,1.05,4.39,0.06
4,6,178,30740.0,34.65,1.04,4.39,0.05
5,7,244,30740.0,34.42,1.05,4.4,0.05
6,8,326,30740.0,34.3,1.03,4.39,0.05
7,9,464,30740.0,33.85,1.16,4.4,0.05
8,10,612,30740.0,33.65,1.11,4.41,0.05
9,11,760,30740.0,33.33,1.1,4.42,0.05
10,12,912,30740.0,33.18,1.05,4.41,0.05
11,13,1132,30740.0,32.82,1.03,4.42,0.05
12,14,1376,30740.0,32.48,0.96,4.42,0.05
13,15,1584,30740.0,32.23,0.85,4.43,0.05
14,16,1808,30740.0,32.11,0.77,4.44,0.05
15,16,1808,30740.0,32.11,0.77,4.44,0.05
16,16,1948,30740.0,31.82,0.74,4.43,0.05
17,16,2098,30909.0,31.44,0.84,4.44,0.05
18,16,2098,30909.0,31.44,0.84,4.44,0.05
19,16,2098,30909.0,31.44,0.84,4.44,0.05
20,16,2192,30909.0,31.18,0.89,4.45,0.05
21,16,2192,30909.0,31.18,0.89,4.45,0.05
22,16,2224,30909.0,31.12,0.88,4.45,0.05
23,16,2224,30909.0,31.12,0.88,4.45,0.05
24,16,2224,30909.0,31.12,0.88,4.45,0.05
25,16,2224,30909.0,31.12,0.88,4.45,0.05
26,16,2318,30909.0,30.86,0.75,4.46,0.05
27,16,2318,30909.0,30.86,0.75,4.46,0.05
28,16,2318,30909.0,30.86,0.75,4.46,0.05
29,16,2318,30909.0,30.86,0.75,4.46,0.05
30,16,2318,30909.0,30.86,0.75,4.46,0.05
31,16,2318,30909.0,30.86,0.75,4.46,0.05
32,16,2404,30909.0,30.74,0.78,4.45,0.05
33,16,2404,30909.0,30.74,0.77,4.45,0.05
34,16,2404,30909.0,30.74,0.77,4.45,0.05
35,16,2514,30909.0,30.58,0.85,4.44,0.05
36,16,2622,30909.0,30.22,0.85,4.44,0.05
37,16,2650,30909.0,30.17,0.81,4.44,0.05
38,16,2688,30909.0,30.15,0.8,4.45,0.05
39,16,2700,30909.0,30.0,0.71,4.45,0.05
40,16,2700,30909.0,30.0,0.71,4.45,0.05
41,16,2736,30909.0,29.93,0.72,4.45,0.05
42,16,2788,32192.0,29.82,0.76,4.45,0.05
43,16,2788,32192.0,29.82,0.76,4.45,0.05
44,16,2836,31561.0,29.59,0.84,4.46,0.05
45,16,2836,31561.0,29.59,0.84,4.46,0.05
46,16,2934,31561.0,29.2,0.73,4.46,0.05
47,16,2934,31561.0,29.2,0.73,4.46,0.05
48,16,2934,31561.0,29.2,0.73,4.46,0.05
49,16,2934,31561.0,29.2,0.73,4.46,0.05
50,16,3016,31561.0,28.97,0.74,4.46,0.05
51,16,3016,31561.0,28.97,0.74,4.46,0.05
52,16,3016,31561.0,28.97,0.74,4.46,0.05
53,16,3062,31561.0,28.81,0.67,4.46,0.05
54,16,3074,31561.0,28.78,0.67,4.46,0.05
55,16,3176,31561.0,28.51,0.68,4.46,0.05
56,16,3220,31561.0,28.29,0.63,4.47,0.05
57,16,3240,31561.0,28.25,0.63,4.47,0.05
58,16,3240,31561.0,28.25,0.63,4.47,0.05
59,16,3240,31561.0,28.25,0.63,4.47,0.05
60,16,3246,31561.0,28.42,0.82,4.46,0.05
61,16,3246,31561.0,28.42,0.82,4.46,0.05
62,16,3246,31561.0,28.42,0.82,4.46,0.05
63,16,3246,31561.0,28.42,0.82,4.46,0.05
64,16,3256,31561.0,28.22,0.61,4.47,0.05
65,16,3256,31561.0,28.22,0.61,4.47,0.05
66,16,3288,31561.0,28.28,0.62,4.47,0.05
67,16,3288,31561.0,28.28,0.62,4.47,0.05
68,16,3288,31561.0,28.28,0.62,4.47,0.05
69,16,3308,31561.0,28.23,0.63,4.46,0.05
70,16,3334,31561.0,28.12,0.6,4.47,0.05
71,16,3334,31561.0,28.12,0.6,4.47,0.05
72,16,3402,31561.0,27.98,0.59,4.47,0.05
73,16,3438,31561.0,27.77,0.54,4.47,0.05
74,16,3440,31938.0,27.96,0.59,4.47,0.05
75,16,3440,31938.0,27.96,0.59,4.47,0.05
76,16,3440,31938.0,27.96,0.59,4.47,0.05
77,16,3478,31938.0,27.69,0.57,4.49,0.05
78,16,3478,31938.0,27.69,0.57,4.49,0.05
79,16,3490,31938.0,27.67,0.55,4.49,0.05
80,16,3490,31938.0,27.67,0.55,4.49,0.05
81,16,3506,32511.0,27.63,0.55,4.49,0.05
82,16,3506,32511.0,27.63,0.55,4.49,0.05
83,16,3546,32511.0,27.42,0.44,4.49,0.05
84,16,3546,32511.0,27.42,0.44,4.49,0.05
85,16,3546,30311.0,27.3,0.44,4.5,0.05
86,16,3546,30311.0,27.3,0.44,4.5,0.05
87,16,3546,30311.0,27.3,0.44,4.5,0.05
88,16,3546,30311.0,27.3,0.44,4.5,0.05
89,16,3600,32511.0,27.25,0.46,4.5,0.05
90,16,3600,32511.0,27.25,0.46,4.5,0.05
91,16,3600,32511.0,27.25,0.46,4.5,0.05
92,16,3636,32511.0,27.05,0.42,4.51,0.04
93,16,3652,32511.0,27.02,0.37,4.51,0.04
94,16,3652,32511.0,27.02,0.37,4.51,0.04
95,16,3652,32511.0,27.02,0.37,4.51,0.04
96,16,3666,32511.0,26.92,0.39,4.51,0.04
97,16,3668,32511.0,26.98,0.37,4.51,0.04
98,16,3668,32511.0,26.98,0.37,4.51,0.04
99,16,3668,32511.0,26.98,0.37,4.51,0.04
100,16,3668,32511.0,26.98,0.37,4.51,0.04
101,16,3682,32511.0,27.02,0.35,4.51,0.04
102,16,3692,32511.0,26.93,0.38,4.51,0.04
103,16,3692,32511.0,26.93,0.38,4.51,0.04
