0,2,2,49,49.94,0.17,8.0,0.0
1,3,8,49,49.88,0.23,8.0,0.0
2,4,24,48,49.75,0.4,8.0,0.0
3,5,48,48,49.62,0.51,8.0,0.0
4,6,76,48,49.5,0.59,8.0,0.0
5,7,104,48,49.44,0.6,8.0,0.0
6,8,150,48,49.31,0.66,8.0,0.0
7,9,200,48,49.19,0.71,8.0,0.0
8,10,244,48,49.13,0.72,8.0,0.0
9,11,292,48,49.07,0.72,8.01,0.0
10,12,380,47,48.88,0.82,8.0,0.0
11,13,460,47,48.76,0.85,8.0,0.0
12,14,526,47,48.7,0.84,8.0,0.0
13,15,672,46,48.45,1.0,8.0,0.0
14,16,782,46,48.33,1.01,8.0,0.0
15,17,892,46,48.21,1.01,8.0,0.0
16,18,1010,46,48.08,1.02,8.0,0.0
17,19,1168,46,47.9,1.05,8.0,0.0
18,20,1304,46,47.78,1.04,8.01,0.0
19,21,1456,46,47.66,1.04,8.01,0.0
20,22,1616,46,47.53,1.03,8.01,0.0
21,22,1616,46,47.48,1.0,8.01,0.0
22,23,1780,46,47.35,0.98,8.01,0.0
23,24,1940,46,47.24,0.96,8.0,0.0
24,25,2192,46,47.0,1.0,8.0,0.0
25,26,2418,46,46.82,0.99,8.01,0.0
26,27,2712,46,46.58,1.03,8.0,0.0
27,28,2918,46,46.46,0.98,8.0,0.0
28,29,3176,46,46.29,0.95,8.0,0.0
29,30,3554,45,45.99,1.01,7.99,0.0
30,31,3780,45,45.88,0.95,7.99,0.0
31,32,4096,45,45.75,0.95,8.0,0.0
32,32,4270,45,45.57,0.89,8.0,0.0
33,32,4490,45,45.33,0.96,8.01,0.0
34,32,4586,45,45.22,0.92,8.0,0.0
35,32,4810,45,44.98,0.97,8.0,0.0
36,32,4964,45,44.81,0.96,8.0,0.0
37,32,5146,45,44.62,0.95,8.0,0.0
38,32,5304,45,44.45,0.92,8.01,0.0
39,32,5328,45,44.44,0.92,8.01,0.0
40,32,5452,45,44.31,0.93,8.01,0.0
41,32,5630,45,44.13,0.98,8.02,0.0
42,32,5738,45,44.01,0.97,8.02,0.0
43,32,5900,45,43.84,0.99,8.02,0.0
44,32,6078,45,43.66,1.02,8.02,0.0
45,32,6228,45,43.49,1.02,8.02,0.0
46,32,6282,45,43.43,1.0,8.03,0.0
47,32,6336,45,43.37,0.98,8.03,0.0
48,32,6490,45,43.2,0.97,8.02,0.0
49,32,6490,45,43.2,0.97,8.02,0.0
50,32,6640,45,43.03,0.96,8.03,0.0
51,32,6690,45,42.97,0.93,8.03,0.0
52,32,6870,44,42.76,0.95,8.03,0.0
53,32,6958,44,42.65,0.91,8.03,0.0
54,32,7232,43,42.35,1.0,8.04,0.0
55,32,7294,43,42.29,0.96,8.05,0.0
56,32,7420,43,42.14,0.93,8.04,0.0
57,32,7574,43,41.96,0.94,8.05,0.0
58,32,7698,43,41.84,0.92,8.04,0.0
59,32,7768,43,41.77,0.9,8.04,0.0
60,32,7856,43,41.67,0.88,8.04,0.0
61,32,7960,43,41.55,0.86,8.04,0.0
62,32,7990,43,41.5,0.83,8.04,0.0
