0,2,2,199,199.97,0.12,2.0,0.29
1,3,16,197,199.87,0.38,2.0,0.29
2,4,30,197,199.84,0.4,2.0,0.29
3,5,64,197,199.75,0.54,2.0,0.28
4,6,90,197,199.72,0.55,2.0,0.28
5,7,132,197,199.66,0.59,2.0,0.29
6,8,210,196,199.53,0.75,2.0,0.29
7,9,288,196,199.44,0.82,2.0,0.29
8,10,342,196,199.41,0.83,2.0,0.29
9,11,436,196,199.31,0.89,2.0,0.29
10,12,520,196,199.25,0.91,2.0,0.29
11,13,592,196,199.22,0.91,2.0,0.29
12,14,668,196,199.19,0.91,2.0,0.29
13,15,748,196,199.16,0.91,2.0,0.29
14,16,862,196,199.09,0.93,2.0,0.29
15,17,984,196,199.03,0.95,2.0,0.29
16,18,1212,195,198.88,1.09,2.0,0.29
17,19,1392,195,198.78,1.13,2.0,0.29
18,20,1508,195,198.75,1.13,2.0,0.29
19,21,1704,195,198.66,1.16,2.0,0.29
20,22,1912,195,198.56,1.19,2.0,0.29
21,23,2172,195,198.44,1.25,2.0,0.28
22,24,2318,195,198.41,1.25,2.0,0.28
23,25,2740,193,198.19,1.45,2.0,0.29
24,26,3002,193,198.1,1.47,2.0,0.29
25,27,3228,193,198.04,1.47,2.0,0.29
26,28,3612,193,197.88,1.54,2.0,0.29
27,29,3804,193,197.85,1.54,2.0,0.29
28,30,4166,193,197.73,1.57,2.0,0.29
29,31,4548,193,197.6,1.6,2.0,0.28
30,32,4880,193,197.51,1.61,2.0,0.28
31,33,5452,193,197.3,1.74,2.0,0.28
32,34,6110,192,197.05,1.9,2.0,0.28
33,35,6568,192,196.93,1.91,2.0,0.28
34,36,7022,192,196.8,1.92,2.0,0.28
35,37,7636,192,196.62,1.98,2.0,0.28
36,38,8060,192,196.53,1.98,2.0,0.28
37,39,8512,192,196.43,1.97,2.0,0.28
38,40,8820,192,196.4,1.96,2.0,0.28
39,41,9424,192,196.25,1.98,2.0,0.28
40,42,9744,192,196.22,1.97,2.0,0.28
41,43,10384,192,196.07,1.99,2.0,0.28
42,44,10856,192,195.98,1.98,2.0,0.28
43,45,11368,192,195.89,1.96,2.0,0.28
44,46,11888,192,195.79,1.95,2.0,0.28
45,47,12600,192,195.64,1.96,2.0,0.28
46,48,13324,192,195.49,1.97,2.0,0.28
47,49,13884,192,195.4,1.95,2.0,0.28
48,50,14620,192,195.25,1.95,2.0,0.28
49,51,15028,192,195.21,1.94,2.0,0.28
50,52,15796,192,195.06,1.93,2.0,0.28
51,53,16304,192,195.0,1.91,2.0,0.28
52,54,17514,191,194.73,2.03,2.0,0.28
53,55,18072,191,194.67,2.01,2.0,0.28
54,56,19520,189,194.34,2.19,2.0,0.28
55,57,20308,189,194.22,2.17,2.0,0.28
56,58,21128,189,194.09,2.14,2.0,0.28
57,59,21928,189,193.98,2.11,2.0,0.28
58,60,22882,189,193.82,2.09,2.0,0.28
59,61,23640,189,193.73,2.06,2.0,0.28
60,62,24822,189,193.52,2.07,2.0,0.28
61,63,25588,189,193.43,2.03,2.0,0.28
62,64,27204,189,193.13,2.14,2.0,0.28
63,64,27876,189,192.95,2.11,2.0,0.29
64,64,28454,189,192.8,2.1,2.0,0.28
65,64,29170,189,192.62,2.11,2.0,0.28
66,64,30094,189,192.38,2.17,2.0,0.28
67,64,30220,189,192.35,2.16,2.0,0.28
68,64,30550,189,192.26,2.13,2.0,0.28
69,64,31006,189,192.14,2.1,2.0,0.28
70,64,31702,189,191.96,2.1,2.0,0.28
71,64,32716,189,191.69,2.16,2.0,0.28
72,64,33144,189,191.58,2.13,2.0,0.28
73,64,33678,189,191.43,2.1,2.0,0.28
74,64,34672,189,191.17,2.16,2.0,0.28
75,64,35756,189,190.88,2.23,2.0,0.28
76,64,36408,189,190.7,2.2,2.0,0.28
77,64,36562,189,190.67,2.19,2.0,0.28
78,64,37070,189,190.54,2.17,2.0,0.28
79,64,37526,189,190.42,2.14,2.0,0.28
80,64,38332,189,190.22,2.17,2.0,0.28
81,64,38548,189,190.16,2.14,2.0,0.28
82,64,38882,189,190.07,2.11,2.0,0.28
83,64,39294,189,189.96,2.09,2.0,0.28
84,64,39914,189,189.78,2.08,2.0,0.28
85,64,40386,189,189.66,2.06,2.0,0.28
86,64,40508,189,189.63,2.05,2.0,0.28
87,64,40984,189,189.51,2.04,2.0,0.28
88,64,41172,189,189.46,2.02,2.0,0.28
89,64,41482,189,189.37,2.0,2.0,0.28
90,64,41714,189,189.31,1.97,2.0,0.28
91,64,42802,187,189.02,2.12,2.0,0.28
92,64,43328,187,188.88,2.11,2.0,0.28
93,64,44078,187,188.67,2.13,2.0,0.28
94,64,44902,187,188.45,2.18,2.0,0.28
95,64,45074,187,188.39,2.16,2.0,0.28
96,64,45352,187,188.31,2.13,2.0,0.28
97,64,45846,187,188.17,2.11,2.0,0.28
98,64,46336,187,188.04,2.09,2.0,0.28
99,64,46520,187,187.98,2.06,2.0,0.28
100,64,47302,187,187.77,2.1,2.0,0.28
101,64,48288,187,187.51,2.18,2.0,0.28
102,64,48616,187,187.41,2.15,2.0,0.28
103,64,49124,187,187.25,2.12,2.0,0.28
104,64,49850,187,187.05,2.14,2.0,0.28
105,64,50106,187,186.99,2.12,2.0,0.28
106,64,50552,187,186.86,2.1,2.0,0.28
107,64,50772,187,186.8,2.07,2.0,0.28
108,64,51024,187,186.74,2.05,2.0,0.28
109,64,51334,187,186.65,2.02,2.0,0.28
110,64,52214,187,186.42,2.07,2.0,0.28
111,64,53332,185,186.11,2.2,2.0,0.28
112,64,53564,185,186.05,2.18,2.0,0.28
113,64,53826,185,185.97,2.15,2.0,0.28
114,64,54030,185,185.91,2.12,2.0,0.28
115,64,54384,185,185.82,2.1,2.0,0.28
116,64,54684,185,185.75,2.08,2.0,0.28
117,64,54904,185,185.69,2.06,2.0,0.28
118,64,55570,185,185.5,2.06,2.0,0.28
119,64,56062,185,185.38,2.05,2.0,0.28
120,64,56246,185,185.32,2.02,2.0,0.28
121,64,57078,185,185.09,2.08,2.0,0.28
122,64,57334,185,185.03,2.06,2.0,0.28
123,64,57460,185,185.0,2.04,2.0,0.28
124,64,58178,185,184.8,2.05,2.0,0.28
125,64,58422,185,184.74,2.03,2.0,0.28
126,64,59080,185,184.55,2.04,2.0,0.28
127,64,59166,185,184.52,2.03,2.0,0.28
128,64,59704,185,184.38,2.03,2.0,0.28
129,64,59980,185,184.28,2.0,2.0,0.28
130,64,60172,185,184.23,1.98,2.0,0.28
131,64,60438,185,184.15,1.95,2.0,0.28
132,64,60896,185,184.04,1.95,2.0,0.28
133,64,61180,185,183.98,1.93,2.0,0.28
134,64,61412,185,183.92,1.92,2.0,0.28
135,64,61740,185,183.81,1.89,2.0,0.28
136,64,61936,185,183.76,1.87,2.0,0.28
137,64,62088,185,183.71,1.85,2.0,0.28
138,64,62592,185,183.58,1.84,2.0,0.28
