0,2,2,399,399.97,0.12,4.0,0.07
1,3,8,399,399.94,0.17,4.0,0.07
2,4,18,399,399.91,0.21,4.0,0.07
3,5,40,398,399.84,0.32,4.0,0.07
4,6,60,398,399.81,0.34,4.0,0.07
5,7,84,398,399.78,0.35,4.0,0.07
6,8,112,398,399.75,0.37,4.0,0.07
7,9,144,398,399.72,0.38,4.0,0.07
8,10,198,398,399.66,0.45,4.0,0.07
9,11,240,398,399.62,0.46,4.0,0.07
10,12,286,398,399.59,0.47,4.0,0.07
11,13,336,398,399.56,0.48,4.0,0.07
12,14,416,398,399.5,0.52,4.0,0.07
13,15,500,398,399.44,0.56,4.0,0.07
14,16,596,398,399.38,0.6,4.0,0.07
15,17,668,398,399.34,0.6,4.0,0.07
16,18,744,398,399.31,0.61,4.0,0.07
17,19,860,398,399.25,0.64,4.0,0.07
18,20,980,398,399.19,0.67,4.0,0.07
19,21,1108,398,399.13,0.69,4.0,0.07
20,22,1240,398,399.06,0.71,4.0,0.07
21,23,1344,398,399.03,0.71,4.0,0.07
22,24,1452,398,399.0,0.71,4.0,0.07
23,25,1696,396,398.88,0.82,4.0,0.07
24,26,1868,396,398.82,0.84,4.0,0.07
25,27,1992,396,398.79,0.84,4.0,0.07
26,28,2228,396,398.69,0.88,4.0,0.07
27,29,2424,396,398.63,0.89,4.0,0.07
28,30,2732,396,398.51,0.97,4.0,0.07
29,31,2948,396,398.44,0.98,4.0,0.07
30,32,3172,396,398.38,0.99,4.0,0.07
31,33,3456,396,398.29,1.02,4.0,0.07
32,34,3806,396,398.17,1.07,4.0,0.07
33,35,3992,396,398.14,1.07,4.0,0.07
34,36,4252,396,398.07,1.07,4.0,0.07
35,37,4648,396,397.95,1.12,4.0,0.07
36,38,4924,396,397.89,1.12,4.0,0.07
37,39,5208,396,397.83,1.12,4.0,0.07
38,40,5574,396,397.73,1.13,4.0,0.07
39,41,5944,396,397.64,1.15,4.0,0.07
40,42,6260,396,397.58,1.14,4.0,0.07
41,43,6500,396,397.55,1.13,4.0,0.07
42,44,6822,396,397.49,1.12,4.0,0.07
43,45,7320,396,397.36,1.16,4.0,0.07
44,46,7670,396,397.3,1.15,4.0,0.07
45,47,8028,396,397.24,1.14,4.0,0.07
46,48,8300,396,397.21,1.13,4.0,0.07
47,49,8572,396,397.18,1.12,4.0,0.07
48,50,8942,396,397.12,1.11,4.0,0.07
49,51,9304,396,397.06,1.09,4.0,0.07
50,52,9690,396,396.99,1.08,4.0,0.07
51,53,10088,396,396.93,1.07,4.0,0.07
52,54,10682,396,396.81,1.09,4.0,0.07
53,55,11308,396,396.69,1.11,4.0,0.07
54,56,11738,396,396.62,1.09,4.0,0.07
55,57,12180,396,396.56,1.07,4.0,0.07
56,58,12626,396,396.5,1.05,4.0,0.07
57,59,13072,396,396.44,1.02,4.0,0.07
58,60,13522,396,396.38,1.0,4.0,0.07
59,61,13984,396,396.32,0.98,4.0,0.07
60,62,14564,396,396.23,0.96,4.0,0.07
61,63,15268,396,396.11,0.96,4.0,0.07
62,64,15882,396,396.01,0.93,4.0,0.07
63,64,16256,396,395.92,0.91,4.0,0.07
64,64,16858,394,395.77,1.01,4.0,0.07
65,64,17082,394,395.71,1.0,4.0,0.07
66,64,17342,394,395.65,0.99,4.0,0.07
67,64,17590,394,395.58,0.99,4.0,0.07
68,64,18038,394,395.47,1.02,4.0,0.07
69,64,18396,394,395.38,1.02,4.0,0.07
70,64,18714,394,395.29,1.02,4.0,0.07
71,64,18836,394,395.26,1.01,4.0,0.07
72,64,19080,394,395.2,1.0,4.0,0.07
73,64,19446,394,395.1,1.0,4.0,0.07
74,64,19572,394,395.07,0.99,4.0,0.07
75,64,19804,394,395.01,0.97,4.0,0.07
76,64,20166,394,394.92,0.97,4.0,0.07
77,64,20516,394,394.83,0.96,4.0,0.07
78,64,20764,394,394.77,0.95,4.0,0.07
79,64,21110,394,394.68,0.94,4.0,0.07
80,64,21558,394,394.56,0.95,4.0,0.07
81,64,21684,394,394.53,0.93,4.0,0.07
82,64,21908,394,394.47,0.91,4.0,0.07
83,64,22082,394,394.43,0.9,4.0,0.07
84,64,22208,394,394.4,0.9,4.0,0.07
85,64,22640,394,394.29,0.95,4.0,0.07
86,64,22876,394,394.23,0.95,4.0,0.07
87,64,23242,394,394.13,0.98,4.0,0.07
88,64,23560,394,394.05,0.99,4.0,0.07
89,64,23922,394,393.96,1.01,4.0,0.07
90,64,24106,394,393.9,1.0,4.0,0.07
91,64,24526,394,393.79,1.04,4.0,0.07
92,64,24864,394,393.7,1.04,4.0,0.07
93,64,25382,393,393.56,1.11,4.0,0.07
94,64,25598,393,393.5,1.1,4.0,0.07
95,64,25982,393,393.39,1.11,4.0,0.07
96,64,26464,393,393.25,1.16,4.0,0.07
97,64,26716,393,393.19,1.15,4.0,0.07
