0,2,4,48,49.94,0.24,4.0,0.08
1,3,16,48,49.88,0.34,4.0,0.08
2,4,30,48,49.84,0.36,4.0,0.08
3,5,64,47,49.75,0.51,4.0,0.08
4,6,96,47,49.69,0.55,4.0,0.08
5,7,136,47,49.63,0.6,4.0,0.08
6,8,198,47,49.53,0.69,4.0,0.08
7,9,240,47,49.5,0.69,4.0,0.08
8,10,350,45,49.35,0.9,4.0,0.08
9,11,412,45,49.32,0.9,4.0,0.08
10,12,510,45,49.22,0.95,4.0,0.08
11,13,580,45,49.19,0.95,4.0,0.08
12,14,680,45,49.13,0.97,4.0,0.08
13,15,792,45,49.07,0.99,4.0,0.08
14,16,882,45,49.04,0.99,4.0,0.08
15,17,1000,45,48.98,1.0,4.0,0.08
16,18,1126,45,48.91,1.01,4.0,0.08
17,19,1260,45,48.85,1.02,4.0,0.08
18,20,1402,45,48.79,1.04,4.0,0.08
19,21,1516,45,48.76,1.03,4.0,0.08
20,22,1680,45,48.7,1.04,4.0,0.08
21,23,1832,45,48.64,1.05,4.0,0.08
22,24,2080,45,48.52,1.12,4.0,0.08
23,25,2304,45,48.42,1.14,4.0,0.08
24,26,2574,45,48.3,1.2,4.0,0.08
25,27,3012,43,48.09,1.39,4.01,0.08
26,28,3298,43,48.0,1.41,4.0,0.08
27,29,3532,43,47.93,1.41,4.0,0.08
28,30,3720,43,47.9,1.4,4.0,0.08
29,31,3912,43,47.87,1.4,4.0,0.08
30,32,4482,42,47.63,1.6,4.01,0.08
31,33,4844,42,47.51,1.63,4.01,0.08
32,34,5134,42,47.45,1.62,4.01,0.08
33,35,5404,42,47.39,1.62,4.01,0.08
34,36,5942,42,47.21,1.69,4.01,0.08
35,37,6264,42,47.15,1.69,4.01,0.08
36,38,6562,42,47.09,1.68,4.01,0.08
37,39,7032,42,46.97,1.69,4.01,0.08
38,40,7308,42,46.94,1.68,4.01,0.08
39,41,7928,42,46.76,1.75,4.0,0.08
40,42,8840,40,46.46,1.97,4.01,0.08
41,43,9408,40,46.31,1.99,4.01,0.08
42,44,10210,40,46.08,2.09,4.01,0.08
43,45,10684,40,45.99,2.07,4.01,0.08
44,46,11202,40,45.9,2.06,4.01,0.08
45,47,12144,40,45.64,2.17,4.02,0.08
46,48,12666,40,45.55,2.15,4.02,0.08
47,49,13128,40,45.49,2.14,4.02,0.08
48,50,13704,40,45.4,2.12,4.01,0.08
49,51,14508,40,45.22,2.14,4.02,0.08
50,52,15180,40,45.1,2.12,4.02,0.08
51,53,15800,40,45.01,2.1,4.02,0.08
52,54,16560,40,44.87,2.09,4.02,0.08
53,55,17104,40,44.81,2.07,4.02,0.08
54,56,17992,40,44.63,2.07,4.02,0.08
55,57,18668,40,44.54,2.05,4.02,0.08
56,58,19418,40,44.43,2.02,4.02,0.08
57,59,20360,40,44.25,2.02,4.02,0.08
58,60,20962,40,44.19,1.99,4.02,0.08
59,61,22128,40,43.97,2.02,4.02,0.08
60,62,22840,40,43.88,1.99,4.02,0.08
61,63,24224,40,43.6,2.07,4.03,0.08
62,64,25248,40,43.43,2.04,4.03,0.08
63,64,25742,40,43.29,2.01,4.03,0.08
64,64,26492,40,43.09,2.04,4.02,0.08
65,64,26980,40,42.97,2.03,4.02,0.08
66,64,27722,40,42.77,2.06,4.02,0.08
67,64,28024,40,42.68,2.03,4.02,0.08
68,64,28384,40,42.57,2.01,4.02,0.08
69,64,28552,40,42.52,1.98,4.02,0.08
70,64,28626,40,42.5,1.97,4.02,0.08
71,64,28700,40,42.47,1.95,4.02,0.08
72,64,29022,40,42.39,1.93,4.02,0.08
73,64,29098,40,42.38,1.93,4.02,0.08
74,64,29752,40,42.19,1.96,4.02,0.08
75,64,29892,40,42.14,1.94,4.02,0.08
76,64,30038,40,42.1,1.93,4.02,0.08
77,64,30262,40,42.04,1.91,4.03,0.08
78,64,30616,40,41.95,1.9,4.03,0.08
79,64,31160,40,41.79,1.91,4.03,0.08
80,64,31580,40,41.68,1.9,4.03,0.08
81,64,31906,40,41.59,1.89,4.03,0.08
82,64,32294,40,41.48,1.87,4.03,0.08
83,64,32514,40,41.42,1.85,4.03,0.08
84,64,33078,40,41.26,1.86,4.03,0.08
85,64,33340,40,41.18,1.83,4.03,0.08
86,64,33406,40,41.15,1.82,4.03,0.08
87,64,33512,40,41.13,1.8,4.03,0.08
88,64,33936,40,41.01,1.8,4.03,0.08
89,64,34214,40,40.93,1.78,4.03,0.08
90,64,34574,40,40.82,1.76,4.03,0.08
91,64,34688,40,40.79,1.74,4.03,0.08
92,64,34832,40,40.74,1.72,4.03,0.08
93,64,35180,40,40.64,1.69,4.03,0.08
94,64,35410,40,40.56,1.66,4.03,0.08
95,64,35790,40,40.45,1.64,4.03,0.08
96,64,36252,40,40.32,1.63,4.03,0.08
97,64,36806,40,40.14,1.62,4.03,0.08
98,64,37192,40,40.01,1.61,4.03,0.08
99,64,37742,40,39.87,1.61,4.03,0.08
100,64,38048,40,39.78,1.59,4.03,0.08
101,64,38384,40,39.68,1.57,4.03,0.08
102,64,39164,39,39.46,1.65,4.03,0.08
103,64,39666,39,39.28,1.66,4.03,0.08
104,64,40132,39,39.15,1.66,4.04,0.08
105,64,40610,39,38.98,1.66,4.04,0.08
106,64,41064,39,38.85,1.64,4.04,0.08
107,64,41226,39,38.81,1.62,4.04,0.08
108,64,41504,39,38.73,1.6,4.04,0.08
109,64,41870,39,38.6,1.57,4.04,0.08
110,64,42008,39,38.57,1.55,4.04,0.08
111,64,42028,39,38.57,1.55,4.04,0.08
112,64,42164,39,38.52,1.52,4.04,0.08
113,64,42266,39,38.49,1.51,4.04,0.08
114,64,42872,38,38.31,1.58,4.05,0.08
115,64,43242,38,38.18,1.57,4.05,0.08
116,64,43608,38,38.06,1.54,4.05,0.08
117,64,43928,38,37.96,1.53,4.05,0.08
118,64,44046,38,37.93,1.52,4.05,0.08
119,64,44254,38,37.87,1.49,4.05,0.08
120,64,44628,38,37.75,1.47,4.05,0.08
121,64,44920,38,37.65,1.44,4.05,0.07
122,64,45338,38,37.52,1.43,4.05,0.08
123,64,45492,38,37.45,1.4,4.05,0.07
124,64,45676,38,37.4,1.37,4.05,0.07
