[INFO] Module Python/3.10.4 loaded.
Gurobi shell based on Python 3.10.4 can be launched with command `gurobi.sh`
Gurobi Python Interface can be loaded in Python 3.10.4 with 'import gurobipy'
[INFO] Module Gurobi/10.0.0 loaded.
------------------------------------------------------------
SLURM JOB NAME: eva-vc__n-50__mu-32__a-0.5__dist-uniform1__d-2
SLURM JOB ID: 36737598
Running on nodes: nrm092
Number of CPUs: 8
Started at Fri Jul 14 18:40:03 CEST 2023
------------------------------------------------------------
Set parameter TSPort to value 50039
Set parameter TokenServer to value "license6.itc.rwth-aachen.de"
Set parameter TimeLimit to value 300
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (linux64)

CPU model: Intel(R) Xeon(R) Platinum 8160 CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 48 physical cores, 48 logical processors, using up to 32 threads

Optimize a model with 50 rows, 50 columns and 100 nonzeros
Model fingerprint: 0x18113221
Variable types: 0 continuous, 50 integer (50 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [4e+00, 2e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 25791.000000
Presolve removed 50 rows and 50 columns
Presolve time: 0.00s
Presolve: All rows and columns removed

Explored 0 nodes (0 simplex iterations) in 0.00 seconds (0.00 work units)
Thread count was 1 (of 48 available processors)

Solution count 2: 13514 25791 

Optimal solution found (tolerance 1.00e-04)
Best objective 1.351400000000e+04, best bound 1.351400000000e+04, gap 0.0000%
Vertex cover found by the ILP solver:
[0, 1, 4, 5, 7, 12, 16, 23, 25, 26, 28, 30, 32, 34, 35, 37, 41, 42, 43, 48, 49]
Number of vertices in the ILP vertex cover:
21
Max mu+1 generations: 80000
Cut-off after 366 same generation fitness values
generation, unique_ind, population_fitness, best_ind_vc_cnt, mean_vc_overlap, std_vc_overlap, avg_node_degree, avg_node_leafes 

0,2,2,15543.0,23.94,0.17,2.71,0.21
1,3,12,15543.0,23.87,0.23,2.71,0.21
2,4,30,15543.0,23.81,0.28,2.71,0.21
3,4,30,15543.0,23.75,0.31,2.71,0.21
4,5,64,15543.0,23.69,0.35,2.7,0.21
5,6,110,15543.0,23.63,0.37,2.7,0.21
6,7,152,15543.0,23.57,0.39,2.7,0.21
7,8,206,15543.0,23.5,0.41,2.7,0.21
8,9,284,15543.0,23.44,0.43,2.7,0.21
9,9,284,15543.0,23.44,0.43,2.7,0.21
10,9,284,15543.0,23.44,0.43,2.7,0.21
11,9,284,15543.0,23.38,0.44,2.69,0.21
12,10,356,15543.0,23.32,0.45,2.69,0.21
13,11,456,15543.0,23.21,0.5,2.69,0.21
14,12,544,15543.0,23.15,0.51,2.69,0.21
15,12,544,15543.0,23.15,0.51,2.69,0.21
16,13,684,15543.0,23.03,0.56,2.69,0.21
17,14,796,15543.0,22.96,0.56,2.69,0.21
18,15,952,15543.0,22.85,0.59,2.69,0.21
19,16,1128,15543.0,22.74,0.61,2.69,0.21
20,16,1128,15543.0,22.68,0.6,2.69,0.21
21,17,1272,15543.0,22.62,0.59,2.69,0.21
22,17,1272,15543.0,22.57,0.57,2.69,0.21
23,17,1272,15543.0,22.51,0.56,2.69,0.21
24,17,1272,15543.0,22.51,0.56,2.69,0.21
25,17,1272,15543.0,22.46,0.55,2.69,0.21
26,17,1272,15543.0,22.46,0.55,2.69,0.21
27,17,1272,15543.0,22.46,0.55,2.69,0.21
28,18,1506,15543.0,22.35,0.55,2.68,0.21
29,19,1672,15543.0,22.29,0.54,2.68,0.21
30,20,1860,15543.0,22.18,0.53,2.68,0.21
31,21,2088,15543.0,22.08,0.52,2.68,0.21
32,22,2370,15543.0,21.98,0.51,2.68,0.21
33,23,2764,15543.0,21.81,0.55,2.67,0.22
34,24,3052,15543.0,21.71,0.54,2.67,0.22
35,25,3412,15543.0,21.56,0.54,2.67,0.22
36,26,3750,15543.0,21.52,0.53,2.67,0.22
37,26,3750,15543.0,21.52,0.53,2.67,0.22
38,26,3750,15543.0,21.53,0.54,2.67,0.22
39,27,4024,15543.0,21.54,0.53,2.67,0.22
40,28,4448,15543.0,21.44,0.57,2.67,0.22
41,29,4880,15543.0,21.35,0.6,2.67,0.22
42,29,4880,15543.0,21.35,0.6,2.67,0.22
43,30,5210,15481.0,21.28,0.6,2.67,0.22
44,31,5596,15481.0,21.19,0.56,2.67,0.22
45,32,6024,15481.0,21.15,0.55,2.67,0.22
46,32,6228,15481.0,21.05,0.51,2.67,0.22
47,32,6228,15481.0,21.05,0.51,2.67,0.22
48,32,6304,15481.0,21.01,0.5,2.67,0.22
49,32,6412,15481.0,20.96,0.49,2.67,0.22
50,32,6624,15481.0,20.85,0.51,2.67,0.22
51,32,6776,15481.0,20.77,0.51,2.67,0.22
52,32,6776,15481.0,20.77,0.51,2.67,0.22
53,32,6776,15481.0,20.77,0.51,2.67,0.22
54,32,6992,15481.0,20.66,0.54,2.66,0.22
55,32,7176,15481.0,20.57,0.55,2.66,0.22
56,32,7302,15481.0,20.48,0.52,2.66,0.22
57,32,7418,15481.0,20.42,0.54,2.66,0.22
58,32,7520,15481.0,20.4,0.53,2.67,0.22
59,32,7520,15481.0,20.4,0.53,2.67,0.22
60,32,7718,15481.0,20.33,0.56,2.66,0.22
61,32,7718,15481.0,20.33,0.56,2.66,0.22
62,32,7808,15481.0,20.31,0.57,2.66,0.22
63,32,7880,15481.0,20.28,0.56,2.66,0.22
64,32,7880,15481.0,20.28,0.56,2.66,0.22
65,32,7880,15481.0,20.28,0.56,2.66,0.22
66,32,7880,15481.0,20.28,0.56,2.66,0.22
67,32,7926,15481.0,20.22,0.55,2.66,0.22
68,32,8108,15481.0,20.1,0.52,2.66,0.22
69,32,8348,15481.0,19.98,0.54,2.66,0.22
70,32,8490,16341.0,20.0,0.54,2.65,0.22
71,32,8582,16341.0,19.96,0.51,2.65,0.22
72,32,8670,16341.0,19.91,0.49,2.65,0.22
73,32,8670,16341.0,19.91,0.49,2.65,0.22
74,32,8670,16341.0,19.91,0.49,2.65,0.22
75,32,8766,16341.0,19.86,0.47,2.65,0.22
76,32,8766,16341.0,19.86,0.47,2.65,0.22
77,32,8766,16341.0,19.86,0.47,2.65,0.22
78,32,8766,16341.0,19.86,0.47,2.65,0.22
79,32,8770,16341.0,19.86,0.48,2.65,0.22
80,32,8980,16341.0,19.72,0.55,2.65,0.22
81,32,8980,16341.0,19.72,0.55,2.65,0.22
82,32,8980,16341.0,19.72,0.55,2.65,0.22
83,32,8980,16341.0,19.72,0.55,2.65,0.22
84,32,8980,16341.0,19.72,0.55,2.65,0.22
85,32,8980,16341.0,19.72,0.55,2.65,0.22
86,32,8980,16341.0,19.72,0.55,2.65,0.22
87,32,8980,16341.0,19.72,0.55,2.65,0.22
88,32,9040,16341.0,19.69,0.54,2.65,0.22
89,32,9060,16341.0,19.68,0.54,2.65,0.22
90,32,9060,16341.0,19.68,0.54,2.65,0.22
91,32,9152,16341.0,19.64,0.54,2.65,0.22
92,32,9152,16341.0,19.64,0.54,2.65,0.22
93,32,9290,16341.0,19.54,0.56,2.65,0.22
94,32,9290,16341.0,19.54,0.56,2.65,0.22
95,32,9382,16341.0,19.49,0.56,2.64,0.23
96,32,9382,16341.0,19.49,0.56,2.64,0.23
97,32,9446,16341.0,19.46,0.54,2.64,0.23
98,32,9446,16341.0,19.46,0.54,2.64,0.23
99,32,9496,16341.0,19.4,0.52,2.64,0.23
100,32,9588,16341.0,19.35,0.51,2.64,0.23
101,32,9588,16341.0,19.35,0.51,2.64,0.23
102,32,9588,16341.0,19.35,0.51,2.64,0.23
103,32,9604,16341.0,19.35,0.5,2.64,0.23
104,32,9604,16341.0,19.35,0.5,2.64,0.23
105,32,9604,16341.0,19.35,0.5,2.64,0.23
106,32,9604,16341.0,19.35,0.5,2.64,0.23
107,32,9604,16341.0,19.35,0.5,2.64,0.23
108,32,9604,16341.0,19.35,0.5,2.64,0.23
109,32,9604,16341.0,19.35,0.5,2.64,0.23
110,32,9604,16341.0,19.35,0.5,2.64,0.23
111,32,9604,16341.0,19.35,0.5,2.64,0.23
112,32,9718,16341.0,19.26,0.54,2.64,0.23
113,32,9718,16341.0,19.26,0.54,2.64,0.23
114,32,9718,16341.0,19.26,0.54,2.64,0.23
115,32,9844,16341.0,19.23,0.54,2.64,0.23
116,32,9844,16341.0,19.23,0.54,2.64,0.23
117,32,10014,16341.0,19.17,0.55,2.64,0.23
118,32,10128,16341.0,19.08,0.53,2.63,0.23
119,32,10128,16341.0,19.08,0.53,2.63,0.23
120,32,10128,16341.0,19.08,0.53,2.63,0.23
121,32,10190,16341.0,19.02,0.54,2.64,0.23
122,32,10190,16341.0,19.02,0.54,2.64,0.23
123,32,10266,16341.0,18.98,0.56,2.63,0.23
124,32,10266,16341.0,18.98,0.56,2.63,0.23
125,32,10266,16341.0,18.98,0.56,2.63,0.23
126,32,10324,16341.0,18.92,0.55,2.63,0.23
127,32,10462,16341.0,18.82,0.54,2.63,0.23
128,32,10568,16341.0,18.74,0.51,2.63,0.23
129,32,10568,16341.0,18.74,0.51,2.63,0.23
130,32,10568,16341.0,18.74,0.51,2.63,0.23
131,32,10642,16341.0,18.67,0.47,2.64,0.23
132,32,10778,16341.0,18.6,0.46,2.63,0.23
133,32,10778,16341.0,18.6,0.46,2.63,0.23
134,32,10832,16341.0,18.54,0.46,2.64,0.23
135,32,10832,16341.0,18.54,0.46,2.64,0.23
136,32,10832,16341.0,18.54,0.46,2.64,0.23
137,32,10956,17696.0,18.48,0.48,2.63,0.23
138,32,10956,17696.0,18.48,0.48,2.63,0.23
139,32,10956,17696.0,18.48,0.48,2.63,0.23
140,32,11006,17501.0,18.42,0.47,2.63,0.23
141,32,11222,17501.0,18.31,0.5,2.62,0.24
142,32,11222,17501.0,18.31,0.5,2.62,0.24
143,32,11222,17501.0,18.31,0.5,2.62,0.24
144,32,11322,17501.0,18.2,0.45,2.63,0.24
145,32,11322,17501.0,18.2,0.45,2.63,0.24
146,32,11322,17501.0,18.2,0.45,2.63,0.24
147,32,11324,17501.0,18.17,0.42,2.63,0.24
148,32,11596,17501.0,18.03,0.47,2.63,0.24
149,32,11596,17501.0,18.03,0.47,2.63,0.24
150,32,11596,17501.0,18.03,0.47,2.63,0.24
151,32,11634,17501.0,18.04,0.47,2.62,0.24
152,32,11634,17501.0,18.04,0.47,2.62,0.24
153,32,11790,17501.0,17.96,0.48,2.62,0.24
154,32,11896,17501.0,17.88,0.5,2.62,0.24
155,32,11896,17501.0,17.88,0.5,2.62,0.24
156,32,12118,17501.0,17.8,0.49,2.61,0.24
