[INFO] Module Python/3.10.4 loaded.
Gurobi shell based on Python 3.10.4 can be launched with command `gurobi.sh`
Gurobi Python Interface can be loaded in Python 3.10.4 with 'import gurobipy'
[INFO] Module Gurobi/10.0.0 loaded.
------------------------------------------------------------
SLURM JOB NAME: eva-vc__n-200__mu-16__a-0.05__dist-uniform1__d-2
SLURM JOB ID: 36737855
Running on nodes: ncm0247
Number of CPUs: 8
Started at Fri Jul 14 18:58:06 CEST 2023
------------------------------------------------------------
Set parameter TSPort to value 50039
Set parameter TokenServer to value "license6.itc.rwth-aachen.de"
Set parameter TimeLimit to value 300
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (linux64)

CPU model: Intel(R) Xeon(R) Platinum 8160 CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 48 physical cores, 48 logical processors, using up to 32 threads

Optimize a model with 200 rows, 200 columns and 400 nonzeros
Model fingerprint: 0x1193bec7
Variable types: 0 continuous, 200 integer (200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [2e+01, 2e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 90591.000000
Presolve removed 200 rows and 200 columns
Presolve time: 0.00s
Presolve: All rows and columns removed

Explored 0 nodes (0 simplex iterations) in 0.00 seconds (0.00 work units)
Thread count was 1 (of 48 available processors)

Solution count 2: 67722 90591 

Optimal solution found (tolerance 1.00e-04)
Best objective 6.772200000000e+04, best bound 6.772200000000e+04, gap 0.0000%
Vertex cover found by the ILP solver:
[0, 2, 5, 6, 13, 15, 17, 21, 22, 29, 34, 36, 37, 38, 40, 42, 44, 46, 48, 53, 55, 56, 58, 62, 63, 67, 70, 72, 74, 77, 78, 79, 80, 82, 83, 84, 85, 86, 90, 93, 95, 100, 101, 110, 112, 115, 116, 117, 118, 120, 121, 122, 125, 127, 130, 131, 132, 133, 135, 137, 138, 140, 141, 142, 143, 145, 147, 148, 149, 150, 152, 153, 154, 155, 161, 163, 164, 167, 169, 178, 181, 183, 185, 186, 187, 188, 189, 197, 198]
Number of vertices in the ILP vertex cover:
89
Max mu+1 generations: 640000
Cut-off after 282 same generation fitness values
generation, unique_ind, population_fitness, best_ind_vc_cnt, mean_vc_overlap, std_vc_overlap, avg_node_degree, avg_node_leafes 

Heuristic pop: timeout
0,2,6,67722.0,88.88,0.23,2.62,0.17
1,3,24,67722.0,88.75,0.31,2.62,0.17
2,4,48,67722.0,88.62,0.36,2.62,0.17
3,5,92,67722.0,88.51,0.39,2.62,0.17
4,6,156,67722.0,88.38,0.42,2.62,0.17
5,6,156,67722.0,88.38,0.42,2.62,0.17
6,6,156,67722.0,88.38,0.42,2.62,0.17
7,7,260,67722.0,88.16,0.52,2.61,0.17
8,8,376,67722.0,88.03,0.53,2.61,0.17
9,9,464,67722.0,87.91,0.53,2.61,0.17
10,10,608,67722.0,87.71,0.55,2.6,0.17
11,11,804,67722.0,87.49,0.57,2.6,0.17
12,12,1010,67722.0,87.23,0.6,2.6,0.17
13,12,1010,67722.0,87.23,0.6,2.6,0.17
14,13,1220,67722.0,87.01,0.61,2.6,0.17
15,14,1410,67722.0,86.88,0.57,2.6,0.17
16,15,1640,67722.0,86.76,0.53,2.59,0.17
17,16,1910,67722.0,86.58,0.47,2.59,0.17
18,16,1910,67722.0,86.58,0.47,2.59,0.17
19,16,1910,67722.0,86.58,0.47,2.59,0.17
20,16,2120,68148.0,86.33,0.44,2.59,0.17
21,16,2316,68148.0,86.17,0.45,2.59,0.17
22,16,2316,68148.0,86.17,0.45,2.59,0.17
23,16,2402,69053.0,86.06,0.47,2.58,0.17
24,16,2402,69053.0,86.06,0.47,2.58,0.17
25,16,2402,69053.0,86.06,0.47,2.58,0.17
26,16,2402,69053.0,86.06,0.47,2.58,0.17
27,16,2410,69053.0,86.17,0.55,2.58,0.17
28,16,2522,69101.0,86.06,0.58,2.58,0.18
29,16,2650,69101.0,86.04,0.57,2.57,0.18
30,16,2650,69101.0,86.04,0.57,2.57,0.18
31,16,2650,69101.0,86.04,0.57,2.57,0.18
32,16,2780,69101.0,85.71,0.58,2.58,0.18
33,16,2780,69101.0,85.71,0.58,2.58,0.18
34,16,2780,69101.0,85.71,0.58,2.58,0.18
35,16,2780,69101.0,85.71,0.58,2.58,0.18
36,16,2842,69349.0,85.64,0.62,2.58,0.18
37,16,2842,69349.0,85.64,0.62,2.58,0.18
38,16,2842,69349.0,85.64,0.62,2.58,0.18
39,16,2842,69349.0,85.64,0.62,2.58,0.18
40,16,2842,69349.0,85.64,0.62,2.58,0.18
41,16,2842,69349.0,85.64,0.62,2.58,0.18
42,16,2842,69349.0,85.64,0.62,2.58,0.18
43,16,2866,69031.0,85.59,0.54,2.58,0.18
44,16,3010,69031.0,85.29,0.6,2.58,0.18
45,16,3010,69031.0,85.29,0.6,2.58,0.18
46,16,3070,69031.0,85.17,0.62,2.58,0.18
47,16,3194,69547.0,85.03,0.62,2.58,0.18
48,16,3194,69547.0,85.03,0.62,2.58,0.18
49,16,3194,69547.0,85.03,0.62,2.58,0.18
50,16,3194,69547.0,85.03,0.62,2.58,0.18
51,16,3194,69547.0,85.03,0.62,2.58,0.18
52,16,3194,69547.0,85.03,0.62,2.58,0.18
53,16,3194,69547.0,85.03,0.62,2.58,0.18
54,16,3194,69547.0,85.03,0.62,2.58,0.18
55,16,3194,69547.0,85.03,0.62,2.58,0.18
56,16,3196,69547.0,85.22,0.9,2.57,0.18
57,16,3196,69547.0,85.22,0.9,2.57,0.18
58,16,3196,69547.0,85.22,0.9,2.57,0.18
59,16,3196,69547.0,85.22,0.9,2.57,0.18
60,16,3196,69547.0,85.22,0.9,2.57,0.18
61,16,3348,69547.0,85.03,0.78,2.57,0.18
62,16,3430,69547.0,84.79,0.59,2.57,0.18
63,16,3430,69547.0,84.79,0.59,2.57,0.18
64,16,3490,69547.0,84.67,0.67,2.57,0.18
65,16,3490,69547.0,84.67,0.67,2.57,0.18
66,16,3490,69547.0,84.67,0.67,2.57,0.18
67,16,3490,69547.0,84.67,0.67,2.57,0.18
