[INFO] Module Python/3.10.4 loaded.
Gurobi shell based on Python 3.10.4 can be launched with command `gurobi.sh`
Gurobi Python Interface can be loaded in Python 3.10.4 with 'import gurobipy'
[INFO] Module Gurobi/10.0.0 loaded.
------------------------------------------------------------
SLURM JOB NAME: eva-vc__n-100__mu-16__a-0.5__dist-poisson__d-8
SLURM JOB ID: 36737559
Running on nodes: ncm0605
Number of CPUs: 8
Started at Fri Jul 14 18:40:03 CEST 2023
------------------------------------------------------------
Set parameter TSPort to value 50039
Set parameter TokenServer to value "license6.itc.rwth-aachen.de"
Set parameter TimeLimit to value 300
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (linux64)

CPU model: Intel(R) Xeon(R) Platinum 8160 CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 48 physical cores, 48 logical processors, using up to 32 threads

Optimize a model with 400 rows, 100 columns and 800 nonzeros
Model fingerprint: 0xa7da7875
Variable types: 0 continuous, 100 integer (100 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [4e+01, 2e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 85849.000000
Presolve removed 140 rows and 5 columns
Presolve time: 0.00s
Presolved: 260 rows, 95 columns, 601 nonzeros
Found heuristic solution: objective 75986.000000
Variable types: 0 continuous, 95 integer (95 binary)
Found heuristic solution: objective 73455.000000

Root relaxation: objective 6.525050e+04, 133 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 65250.5000    0   80 73455.0000 65250.5000  11.2%     -    0s
H    0     0                    72533.000000 65250.5000  10.0%     -    0s
H    0     0                    68694.000000 65250.5000  5.01%     -    0s
     0     0 66268.8333    0   71 68694.0000 66268.8333  3.53%     -    0s
H    0     0                    68693.000000 66784.5000  2.78%     -    0s
     0     0 66784.5000    0   83 68693.0000 66784.5000  2.78%     -    0s
     0     0 66968.5000    0   86 68693.0000 66968.5000  2.51%     -    0s
     0     0 66968.5000    0   81 68693.0000 66968.5000  2.51%     -    0s
     0     0 66968.5000    0   81 68693.0000 66968.5000  2.51%     -    0s
     0     0 67588.0000    0   87 68693.0000 67588.0000  1.61%     -    0s
     0     0 67588.0000    0   87 68693.0000 67588.0000  1.61%     -    0s
     0     2 67588.0000    0   87 68693.0000 67588.0000  1.61%     -    0s
*   32     4               6    68666.000000 68304.8462  0.53%  27.1    0s
*   39     0               7    68665.000000 68510.2222  0.23%  24.1    0s

Cutting planes:
  Gomory: 2
  Clique: 1
  Zero half: 17
  RLT: 13
  BQP: 4

Explored 41 nodes (1256 simplex iterations) in 0.22 seconds (0.04 work units)
Thread count was 32 (of 48 available processors)

Solution count 8: 68665 68666 68693 ... 85849

Optimal solution found (tolerance 1.00e-04)
Best objective 6.866500000000e+04, best bound 6.866500000000e+04, gap 0.0000%
Vertex cover found by the ILP solver:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 35, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50, 52, 53, 54, 56, 59, 60, 61, 63, 65, 66, 67, 68, 69, 73, 76, 78, 79, 82, 84, 86, 87, 88, 89, 92, 93, 94, 95, 98]
Number of vertices in the ILP vertex cover:
68
Max mu+1 generations: 160000
Cut-off after 336 same generation fitness values
generation, unique_ind, population_fitness, best_ind_vc_cnt, mean_vc_overlap, std_vc_overlap, avg_node_degree, avg_node_leafes 

0,2,8,88197.0,87.75,0.45,8.1,0.01
1,3,32,88197.0,87.51,0.6,8.1,0.01
2,4,68,87075.0,87.26,0.71,8.1,0.01
3,5,148,87075.0,86.79,1.01,8.1,0.01
4,6,208,87075.0,86.61,0.96,8.1,0.01
5,7,272,87075.0,86.48,0.96,8.1,0.01
6,8,380,87075.0,86.27,0.95,8.09,0.01
7,9,488,87075.0,86.18,0.9,8.1,0.01
8,10,654,87075.0,85.75,1.04,8.1,0.01
9,11,816,87075.0,85.42,1.01,8.1,0.01
10,12,992,87075.0,85.25,0.96,8.09,0.01
11,13,1228,86539.0,84.79,1.08,8.1,0.01
12,14,1436,86539.0,84.69,1.03,8.1,0.01
13,15,1660,86539.0,84.55,0.99,8.09,0.01
14,16,1898,85696.0,84.23,0.95,8.09,0.01
15,16,1974,85696.0,84.07,0.91,8.09,0.01
16,16,2120,85696.0,83.83,1.01,8.09,0.01
17,16,2224,85696.0,83.49,0.97,8.09,0.01
18,16,2252,85696.0,83.31,0.89,8.09,0.01
19,16,2334,85696.0,83.08,0.84,8.09,0.01
20,16,2444,85696.0,82.78,0.78,8.1,0.01
21,16,2510,85696.0,82.71,0.82,8.11,0.01
22,16,2536,85696.0,82.59,0.76,8.11,0.01
23,16,2574,85696.0,82.57,0.8,8.11,0.01
24,16,2648,85696.0,82.36,0.67,8.11,0.01
25,16,2704,85696.0,82.24,0.57,8.11,0.01
26,16,2744,85696.0,82.16,0.55,8.11,0.01
27,16,2798,85696.0,81.98,0.57,8.12,0.01
28,16,2838,85696.0,81.9,0.55,8.12,0.01
29,16,2844,85696.0,81.95,0.6,8.12,0.01
30,16,2916,85696.0,81.8,0.59,8.13,0.01
31,16,2924,86539.0,82.03,0.65,8.13,0.01
32,16,2992,86539.0,81.64,0.69,8.13,0.01
33,16,3024,86539.0,81.45,0.64,8.13,0.01
34,16,3084,86539.0,81.2,0.68,8.12,0.01
35,16,3102,86539.0,81.22,0.69,8.13,0.01
36,16,3128,86539.0,81.11,0.68,8.13,0.01
37,16,3196,86539.0,81.09,0.69,8.12,0.01
38,16,3252,86539.0,80.97,0.75,8.12,0.01
39,16,3314,86539.0,80.66,0.83,8.13,0.01
40,16,3318,86539.0,80.78,0.85,8.13,0.01
41,16,3354,86539.0,80.7,0.82,8.14,0.01
42,16,3360,86539.0,80.75,0.82,8.14,0.01
43,16,3402,86539.0,80.73,0.82,8.14,0.01
44,16,3446,86539.0,80.76,0.84,8.13,0.01
45,16,3466,86539.0,80.59,0.86,8.13,0.01
46,16,3568,86539.0,80.32,0.94,8.13,0.01
47,16,3618,86539.0,80.03,0.86,8.14,0.01
48,16,3640,86539.0,79.92,0.88,8.14,0.01
49,16,3652,86539.0,80.14,1.07,8.15,0.01
50,16,3710,86820.0,79.96,1.15,8.14,0.01
51,16,3748,86820.0,79.69,1.05,8.15,0.01
52,16,3828,86820.0,79.4,1.21,8.14,0.01
53,16,3874,86955.0,79.37,1.22,8.13,0.01
54,16,3916,86955.0,79.22,1.13,8.12,0.01
55,16,3918,86955.0,79.02,1.0,8.12,0.01
56,16,3918,86955.0,79.02,1.0,8.12,0.01
57,16,3964,86955.0,78.99,1.04,8.13,0.01
58,16,3994,86955.0,78.99,1.09,8.11,0.01
59,16,4024,86678.0,78.87,1.18,8.12,0.01
60,16,4074,86678.0,78.7,1.18,8.12,0.01
61,16,4146,86678.0,78.17,1.04,8.11,0.01
62,16,4186,86678.0,78.09,1.08,8.12,0.01
63,16,4252,86678.0,77.89,1.13,8.11,0.01
64,16,4262,86678.0,77.68,0.84,8.12,0.01
65,16,4288,86678.0,77.69,0.85,8.12,0.01
66,16,4376,86678.0,77.38,0.85,8.13,0.01
67,16,4448,86678.0,77.23,0.76,8.13,0.01
68,16,4454,86678.0,77.41,0.93,8.11,0.01
69,16,4516,86678.0,77.22,0.96,8.11,0.01
70,16,4516,86678.0,77.22,0.96,8.11,0.01
71,16,4592,86678.0,76.93,0.75,8.12,0.01
72,16,4636,86678.0,76.84,0.78,8.13,0.01
73,16,4662,86678.0,76.72,0.72,8.13,0.01
74,16,4688,86678.0,76.61,0.71,8.12,0.01
75,16,4732,86678.0,76.64,0.91,8.12,0.01
76,16,4738,86678.0,76.69,0.93,8.11,0.01
77,16,4746,86678.0,76.67,0.93,8.11,0.01
78,16,4760,86678.0,76.71,0.96,8.11,0.01
79,16,4760,86678.0,76.71,0.96,8.11,0.01
80,16,4786,86678.0,76.59,0.83,8.12,0.01
81,16,4794,86678.0,76.57,0.83,8.12,0.01
82,16,4798,86678.0,76.57,0.84,8.12,0.01
83,16,4818,86678.0,76.65,0.91,8.12,0.01
84,16,4818,86678.0,76.65,0.9,8.12,0.01
85,16,4826,86678.0,76.63,0.9,8.12,0.01
86,16,4856,86678.0,76.51,0.8,8.12,0.01
87,16,4902,86678.0,76.35,0.86,8.11,0.01
88,16,4902,86678.0,76.35,0.87,8.11,0.01
89,16,4902,86678.0,76.35,0.87,8.11,0.01
