[INFO] Module Python/3.10.4 loaded.
Gurobi shell based on Python 3.10.4 can be launched with command `gurobi.sh`
Gurobi Python Interface can be loaded in Python 3.10.4 with 'import gurobipy'
[INFO] Module Gurobi/10.0.0 loaded.
------------------------------------------------------------
SLURM JOB NAME: eva-vc__n-200__mu-16__a-0.5__dist-poisson__d-2
SLURM JOB ID: 36737866
Running on nodes: ncm0412
Number of CPUs: 8
Started at Fri Jul 14 18:58:06 CEST 2023
------------------------------------------------------------
Set parameter TSPort to value 50039
Set parameter TokenServer to value "license6.itc.rwth-aachen.de"
Set parameter TimeLimit to value 300
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (linux64)

CPU model: Intel(R) Xeon(R) Platinum 8160 CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 48 physical cores, 48 logical processors, using up to 32 threads

Optimize a model with 200 rows, 200 columns and 400 nonzeros
Model fingerprint: 0x1193bec7
Variable types: 0 continuous, 200 integer (200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [2e+01, 2e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 90591.000000
Presolve removed 200 rows and 200 columns
Presolve time: 0.01s
Presolve: All rows and columns removed

Explored 0 nodes (0 simplex iterations) in 0.02 seconds (0.00 work units)
Thread count was 1 (of 48 available processors)

Solution count 2: 67722 90591 

Optimal solution found (tolerance 1.00e-04)
Best objective 6.772200000000e+04, best bound 6.772200000000e+04, gap 0.0000%
Vertex cover found by the ILP solver:
[0, 2, 5, 6, 13, 15, 17, 21, 22, 29, 34, 36, 37, 38, 40, 42, 44, 46, 48, 53, 55, 56, 58, 62, 63, 67, 70, 72, 74, 77, 78, 79, 80, 82, 83, 84, 85, 86, 90, 93, 95, 100, 101, 110, 112, 115, 116, 117, 118, 120, 121, 122, 125, 127, 130, 131, 132, 133, 135, 137, 138, 140, 141, 142, 143, 145, 147, 148, 149, 150, 152, 153, 154, 155, 161, 163, 164, 167, 169, 178, 181, 183, 185, 186, 187, 188, 189, 197, 198]
Number of vertices in the ILP vertex cover:
89
Max mu+1 generations: 640000
Cut-off after 282 same generation fitness values
generation, unique_ind, population_fitness, best_ind_vc_cnt, mean_vc_overlap, std_vc_overlap, avg_node_degree, avg_node_leafes 

0,2,16,89084.0,124.62,0.68,2.19,0.31
1,3,48,89084.0,124.38,0.79,2.19,0.31
2,4,114,89084.0,124.0,0.99,2.19,0.31
3,5,204,89084.0,123.54,1.19,2.19,0.31
4,6,322,89084.0,123.1,1.29,2.19,0.31
5,7,472,89084.0,122.74,1.33,2.19,0.31
6,8,588,89084.0,122.62,1.3,2.19,0.31
7,9,740,89084.0,122.41,1.27,2.19,0.31
8,10,932,89084.0,122.16,1.24,2.19,0.31
9,11,1080,89084.0,122.04,1.2,2.19,0.31
10,12,1232,89084.0,121.93,1.15,2.19,0.31
11,13,1424,89084.0,121.81,1.1,2.19,0.31
12,14,1630,89084.0,121.61,1.05,2.2,0.31
13,15,2060,89084.0,121.0,1.15,2.2,0.31
14,16,2520,89084.0,120.38,1.15,2.2,0.31
15,16,2916,89835.0,119.68,1.3,2.2,0.3
16,16,3568,89835.0,118.44,2.19,2.2,0.3
17,16,3790,89835.0,118.04,2.02,2.2,0.3
18,16,4106,90622.0,117.38,2.07,2.2,0.3
19,16,4266,90824.0,117.17,2.0,2.2,0.3
20,16,4346,90824.0,117.01,1.93,2.2,0.3
21,16,4522,90824.0,116.64,1.79,2.21,0.3
22,16,4522,90824.0,116.64,1.79,2.21,0.3
23,16,4728,90824.0,116.03,1.99,2.21,0.3
24,16,4806,91285.0,115.93,1.96,2.21,0.3
25,16,4914,91285.0,115.7,1.9,2.21,0.3
26,16,5010,92003.0,115.38,1.87,2.21,0.3
27,16,5062,92003.0,115.27,1.82,2.21,0.3
28,16,5114,91981.0,115.03,1.78,2.21,0.3
29,16,5324,91981.0,114.53,1.78,2.21,0.3
30,16,5414,91981.0,114.41,1.74,2.21,0.3
31,16,5470,90688.0,114.17,1.73,2.21,0.3
32,16,5706,90688.0,113.55,1.84,2.21,0.3
33,16,5706,90688.0,113.55,1.84,2.21,0.3
34,16,5926,90688.0,113.09,1.82,2.21,0.3
35,16,6136,90688.0,112.47,1.83,2.21,0.3
36,16,6428,92003.0,111.98,1.9,2.21,0.3
37,16,6798,92003.0,111.15,1.9,2.21,0.3
38,16,6798,92003.0,111.15,1.9,2.21,0.3
39,16,6798,92003.0,111.15,1.9,2.21,0.3
40,16,7154,92003.0,110.41,1.88,2.21,0.3
41,16,7456,92003.0,109.72,1.77,2.21,0.3
