[INFO] Module Python/3.10.4 loaded.
Gurobi shell based on Python 3.10.4 can be launched with command `gurobi.sh`
Gurobi Python Interface can be loaded in Python 3.10.4 with 'import gurobipy'
[INFO] Module Gurobi/10.0.0 loaded.
------------------------------------------------------------
SLURM JOB NAME: eva-vc__n-100__mu-16__a--1__dist-uniform1__d-2
SLURM JOB ID: 36737558
Running on nodes: ncm0605
Number of CPUs: 8
Started at Fri Jul 14 18:40:03 CEST 2023
------------------------------------------------------------
Set parameter TSPort to value 50039
Set parameter TokenServer to value "license6.itc.rwth-aachen.de"
Set parameter TimeLimit to value 300
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (linux64)

CPU model: Intel(R) Xeon(R) Platinum 8160 CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 48 physical cores, 48 logical processors, using up to 32 threads

Optimize a model with 100 rows, 100 columns and 200 nonzeros
Model fingerprint: 0x502a8053
Variable types: 0 continuous, 100 integer (100 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 49.0000000
Presolve removed 100 rows and 100 columns
Presolve time: 0.00s
Presolve: All rows and columns removed

Explored 0 nodes (0 simplex iterations) in 0.00 seconds (0.00 work units)
Thread count was 1 (of 48 available processors)

Solution count 2: 36 49 

Optimal solution found (tolerance 1.00e-04)
Best objective 3.600000000000e+01, best bound 3.600000000000e+01, gap 0.0000%
Vertex cover found by the ILP solver:
[1, 3, 4, 7, 8, 10, 22, 23, 25, 26, 27, 28, 31, 32, 37, 39, 40, 41, 42, 43, 46, 51, 57, 58, 59, 60, 62, 68, 69, 73, 75, 76, 86, 88, 90, 96]
Number of vertices in the ILP vertex cover:
36
Max mu+1 generations: 160000
Cut-off after 336 same generation fitness values
generation, unique_ind, population_fitness, best_ind_vc_cnt, mean_vc_overlap, std_vc_overlap, avg_node_degree, avg_node_leafes 

0,2,2,99,99.88,0.23,2.0,0.29
1,3,8,99,99.75,0.31,2.0,0.29
2,4,18,99,99.62,0.36,2.0,0.29
3,5,32,99,99.5,0.4,2.0,0.29
4,6,50,99,99.38,0.43,2.0,0.29
5,7,72,99,99.25,0.45,2.0,0.29
6,7,72,99,99.13,0.45,2.0,0.29
7,8,108,98,98.89,0.55,2.0,0.29
8,9,140,98,98.77,0.54,2.0,0.29
9,10,186,98,98.54,0.58,2.0,0.29
10,11,240,98,98.31,0.6,2.0,0.29
11,12,320,97,97.96,0.7,2.0,0.29
12,13,404,97,97.63,0.74,2.01,0.29
13,14,514,96,97.19,0.82,2.01,0.29
14,15,612,96,96.95,0.77,2.01,0.29
15,16,736,96,96.72,0.81,2.01,0.29
16,16,792,96,96.48,0.73,2.01,0.29
17,16,834,96,96.33,0.72,2.01,0.29
18,16,882,96,96.1,0.7,2.01,0.29
19,16,936,96,95.8,0.7,2.01,0.29
20,16,1002,96,95.48,0.74,2.01,0.29
21,16,1054,96,95.24,0.69,2.01,0.29
22,16,1110,96,95.0,0.64,2.01,0.29
23,16,1166,96,94.76,0.65,2.01,0.29
24,16,1236,96,94.43,0.62,2.02,0.29
25,16,1270,96,94.29,0.59,2.02,0.29
26,16,1312,96,94.14,0.56,2.01,0.29
27,16,1360,95,93.92,0.63,2.01,0.29
28,16,1412,95,93.68,0.6,2.01,0.29
29,16,1470,95,93.38,0.59,2.01,0.29
30,16,1522,95,93.14,0.62,2.01,0.29
31,16,1570,95,92.92,0.63,2.01,0.29
32,16,1644,95,92.58,0.59,2.02,0.29
33,16,1692,94,92.35,0.7,2.02,0.29
34,16,1714,94,92.24,0.67,2.02,0.29
35,16,1744,94,92.12,0.63,2.02,0.29
36,16,1796,94,91.88,0.6,2.02,0.29
37,16,1836,94,91.68,0.56,2.02,0.29
38,16,1880,94,91.46,0.57,2.02,0.29
39,16,1910,94,91.33,0.56,2.02,0.29
40,16,1966,94,91.09,0.58,2.02,0.29
